pmid,projects,tier,year,route,p_tables,already_tried,next_action
26989966,emotion_regulation_2022,excluded,2006,other,0.634,nothing,manual: publisher html
10632099,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10643714,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10645733,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10651032,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10680764,executive_function,excluded,2000,pmc,0.524,nothing,manual: pmc via browser
10680767,executive_function,excluded,2000,pmc,0.524,nothing,manual: pmc via browser
10698045,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10717898,emotion_regulation_2022,excluded,2000,other,0.524,nothing,manual: publisher html
10718556,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10721187,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10723172,dementia,excluded,2000,no-link,0.524,elsevier-skipped,manual: resolve doi first
10725959,executive_function,excluded,2000,elsevier,0.524,elsevier-failed,manual: publisher html
10750010,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10761350,executive_function,excluded,2000,elsevier,0.524,elsevier-skipped,manual: publisher html
10761367,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10765042,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10767090,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10773558,executive_function,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10775534,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10780634,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10781101,executive_function,excluded,2000,pmc,0.524,nothing,manual: pmc via browser
10791680,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10795100,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10797171,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10817581,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10818983,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10823306,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10832522,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10835119,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10835124,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10835938,dementia,excluded,2000,no-link,0.524,elsevier-skipped,manual: resolve doi first
10852783,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10855761,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10859011,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10879664,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10892695,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10893595,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10898302,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10905440,executive_function,excluded,2000,pmc,0.524,nothing,manual: pmc via browser
10940679,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
10963181,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10964875,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
10965365,dementia,excluded,2000,no-link,0.524,elsevier-skipped,manual: resolve doi first
10969450,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10976426,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10986988,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
10990503,executive_function,excluded,2000,pmc,0.524,nothing,manual: pmc via browser
11002312,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11007378,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11007807,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11013373,emotion_regulation_2022,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11019789,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11032615,dementia,excluded,2000,unknown,0.524,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
11035346,executive_function,excluded,2000,elsevier,0.524,elsevier-skipped,manual: publisher html
11037170,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11042907,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11045680,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11059455,dementia,excluded,2000,elsevier,0.524,elsevier-success,manual: publisher html
11061920,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11071507,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11074977,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11090011,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11095140,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11098793,executive_function,excluded,2000,pmc,0.524,nothing,manual: pmc via browser
11099159,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11103681,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11109855,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11117541,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11121466,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11121995,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11125751,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11132942,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11143250,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11143256,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11144770,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11147923,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11149700,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11160463,dementia,excluded,2001,unknown,0.524,elsevier-skipped;html-saved-no-tables,manual: re-save (current copy lacks tables)
11169880,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11170218,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11193177,dementia,excluded,2000,other,0.524,elsevier-skipped,manual: publisher html
11198532,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11209521,dementia,excluded,2001,no-link,0.524,elsevier-skipped,manual: resolve doi first
11217688,dementia,excluded,2000,no-link,0.524,elsevier-skipped,manual: resolve doi first
11220735,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11222456,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11222790,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11233615,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11234906,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11236838,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11238542,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11245345,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11257931,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11276368,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11280935,emotion_regulation_2022,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11282793,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11283394,decision_making,excluded,2001,other,0.524,nothing,manual: publisher html
11288857,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11295854,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11305868,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11306644,executive_function,excluded,2001,pmc,0.524,nothing,manual: pmc via browser
11307225,executive_function,excluded,2000,no-link,0.524,nothing,manual: resolve doi first
11320160,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11320162,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11329206,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11332460,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11333370,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11340225,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11376462,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11382961,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11385009,executive_function,excluded,2001,pmc,0.524,nothing,manual: pmc via browser
11420008,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11431326,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11438606,cue_reactivity,excluded,2001,pmc,0.524,nothing,manual: pmc via browser
11467916,executive_function,excluded,2001,elsevier,0.524,elsevier-skipped,manual: publisher html
11475437,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11476387,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11483931,executive_function,excluded,2001,elsevier,0.524,elsevier-skipped,manual: publisher html
11486904,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11488573,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11488898,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11500993,executive_function,excluded,2001,pmc,0.524,nothing,manual: pmc via browser
11506648,executive_function,excluded,2000,other,0.524,nothing,manual: publisher html
11509643,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11511909,emotion_regulation_2022,excluded,2001,other,0.524,nothing,manual: publisher html
11514641,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11529246,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11532726,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11533537,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11554884,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11558800,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11561035,executive_function,excluded,2001,pmc,0.524,nothing,manual: pmc via browser
11563438,dementia,excluded,2001,pmc,0.524,elsevier-skipped,manual: pmc via browser
11568549,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11568606,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11580771,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11581007,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11595100,decision_making,excluded,2001,other,0.524,nothing,manual: publisher html
11598311,dementia,excluded,2001,other,0.524,elsevier-skipped,manual: publisher html
11606679,dementia,excluded,2001,pmc,0.524,elsevier-skipped,manual: pmc via browser
11673158,dementia,excluded,2001,pmc,0.524,elsevier-skipped,manual: pmc via browser
11687701,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
11692039,executive_function,excluded,2001,no-link,0.524,nothing,manual: resolve doi first
11696470,executive_function,excluded,2001,other,0.524,nothing,manual: publisher html
